Index,Call_1,Call_2,Call_3,Call_4,Call_5,Call_6,Call_7,Call_8,Func_Call_1,Func_Call_2,Func_Call_3,Func_Call_4,Deadlock
9250,1,0,1,0,3,1,2,2,2,3,2,1,
9251,1,0,0,0,2,1,2,3,3,2,2,1,
9252,3,1,3,0,2,3,1,1,1,3,1,3,
9253,2,2,3,0,0,3,1,1,2,2,2,2,
9254,3,3,2,3,0,1,0,2,2,1,2,3,
9255,1,2,0,0,3,3,3,2,2,1,2,3,
9256,0,2,1,1,1,1,2,3,1,4,2,1,
9257,3,1,1,0,2,2,0,1,2,3,2,1,
9258,3,1,2,0,1,3,3,1,1,3,1,3,
9259,2,1,1,2,0,0,2,1,2,3,3,0,
9260,3,0,3,2,0,3,1,0,3,1,1,3,
9261,0,3,1,2,2,2,3,1,1,2,3,2,
9262,2,1,2,2,3,3,1,0,1,2,3,2,
9263,0,0,1,3,2,3,0,0,4,1,1,2,
9264,2,0,0,0,3,1,2,3,3,1,2,2,
9265,2,3,2,1,1,0,3,2,1,2,3,2,
9266,0,2,3,2,2,1,2,0,2,1,4,1,
9267,0,2,3,2,3,3,1,0,2,1,2,3,
9268,2,2,1,3,1,3,3,2,0,2,3,3,
9269,3,0,3,2,0,1,2,1,2,2,2,2,
9270,0,1,0,3,1,0,2,2,3,2,2,1,
9271,3,2,1,3,0,3,0,2,2,1,2,3,
9272,1,2,1,1,3,0,0,2,2,3,2,1,
9273,2,2,1,0,0,3,0,1,3,2,2,1,
9274,3,3,2,3,1,2,0,0,2,1,2,3,
9275,0,3,2,3,3,2,3,1,1,1,2,4,
9276,2,2,0,1,0,1,1,0,3,3,2,0,
9277,3,3,3,1,2,0,1,0,2,2,1,3,
9278,3,0,2,2,1,1,1,0,2,3,2,1,
9279,0,2,1,1,2,1,0,2,2,3,3,0,
9280,3,0,3,0,1,1,0,3,3,2,0,3,
9281,0,2,1,3,2,0,3,2,2,1,3,2,
9282,0,1,3,3,1,0,1,2,2,3,1,2,
9283,1,1,1,0,0,3,2,3,2,3,1,2,
9284,0,2,1,1,1,0,3,0,3,3,1,1,
9285,1,0,2,2,0,1,0,1,3,3,2,0,
9286,2,2,1,1,1,0,0,2,2,3,3,0,
9287,1,2,3,0,0,0,1,2,3,2,2,1,
9288,1,2,0,1,0,3,2,3,2,2,2,2,
9289,0,0,2,3,3,2,1,2,2,1,3,2,
9290,3,2,2,1,0,1,0,0,3,2,2,1,
9291,2,1,0,2,0,3,3,1,2,2,2,2,
9292,1,0,3,0,2,3,2,1,2,2,2,2,
9293,2,2,0,3,0,3,2,0,3,0,3,2,
9294,0,0,3,1,2,1,1,2,2,3,2,1,
9295,2,3,2,0,3,1,1,1,1,3,2,2,
9296,0,1,0,2,2,3,1,3,2,2,2,2,
9297,3,2,0,0,0,3,2,3,3,0,2,3,
9298,1,1,3,2,3,2,2,0,1,2,3,2,
9299,3,2,3,2,2,0,0,3,2,0,3,3,
9300,1,0,3,2,2,3,2,3,1,1,3,3,
9301,1,2,3,3,2,1,0,2,1,2,3,2,
9302,1,1,0,2,0,2,1,1,2,4,2,0,
9303,3,1,0,2,0,2,3,0,3,1,2,2,
9304,2,2,3,1,1,3,2,0,1,2,3,2,
9305,0,1,1,0,2,2,0,1,3,3,2,0,
9306,2,1,3,0,1,0,1,2,2,3,2,1,
9307,1,3,0,0,2,2,3,2,2,1,3,2,
9308,2,3,3,0,1,0,2,3,2,1,2,3,
9309,3,0,1,1,0,1,2,0,3,3,1,1,
9310,3,0,0,1,2,1,2,3,2,2,2,2,
9311,0,0,2,0,1,2,1,3,3,2,2,1,
9312,1,0,1,3,0,1,3,1,2,4,0,2,
9313,2,1,1,2,1,3,0,3,1,3,2,2,
9314,2,0,0,1,3,2,1,0,3,2,2,1,
9315,2,1,3,1,1,0,2,3,1,3,2,2,
9316,0,0,1,1,2,3,3,0,3,2,1,2,
9317,1,0,1,2,3,2,2,3,1,2,3,2,
9318,1,1,0,2,0,2,3,3,2,2,2,2,
9319,1,2,3,0,3,1,2,3,1,2,2,3,
9320,1,1,0,2,2,0,3,0,3,2,2,1,
9321,1,3,0,0,0,2,2,3,3,1,2,2,
9322,0,1,2,1,2,3,1,2,1,3,3,1,
9323,2,0,3,1,0,1,1,0,3,3,1,1,
9324,1,2,0,3,0,0,3,2,3,1,2,2,
9325,0,2,2,2,2,1,3,0,2,1,4,1,
9326,2,1,1,0,1,0,3,1,2,4,1,1,
9327,1,1,3,2,3,2,0,1,1,3,2,2,
9328,0,2,1,3,3,3,3,1,1,2,1,4,
9329,0,1,0,3,2,3,3,0,3,1,1,3,
9330,0,1,0,2,1,3,2,3,2,2,2,2,
9331,1,2,0,0,3,1,3,1,2,3,1,2,
9332,0,3,2,3,1,2,0,0,3,1,2,2,
9333,3,0,2,1,0,2,0,2,3,1,3,1,
9334,2,2,1,1,3,0,3,0,2,2,2,2,
9335,2,2,0,1,0,3,1,2,2,2,3,1,
9336,2,1,1,3,3,0,3,2,1,2,2,3,
9337,3,1,0,3,0,0,2,2,3,1,2,2,
9338,2,3,1,0,0,0,3,1,3,2,1,2,
9339,3,1,0,2,2,2,2,0,2,1,4,1,
9340,3,1,3,2,1,3,2,1,0,3,2,3,
9341,2,1,1,3,3,3,2,0,1,2,2,3,
9342,3,0,1,2,1,2,2,1,1,3,3,1,
9343,1,2,1,3,2,0,0,1,2,3,2,1,
9344,1,0,0,2,3,1,2,1,2,3,2,1,
9345,2,1,3,2,0,2,2,3,1,1,4,2,
9346,2,1,2,3,1,0,0,0,3,2,2,1,
9347,3,3,1,2,0,2,3,1,1,2,2,3,
9348,0,2,1,2,1,0,3,1,2,3,2,1,
9349,3,2,0,0,2,3,2,3,2,0,3,3,
9350,3,1,1,3,1,2,0,2,1,3,2,2,
9351,3,2,1,1,2,0,3,0,2,2,2,2,
9352,3,2,2,0,1,1,3,2,1,2,3,2,
9353,0,3,0,3,1,2,2,1,2,2,2,2,
9354,0,2,2,0,2,0,3,1,3,1,3,1,
9355,0,3,2,1,3,2,0,3,2,1,2,3,
9356,3,1,2,0,0,3,0,3,3,1,1,3,
9357,0,3,2,3,2,1,0,0,3,1,2,2,
9358,2,2,1,3,3,1,0,2,1,2,3,2,
9359,3,0,2,2,1,2,0,1,2,2,3,1,
9360,3,1,0,2,2,3,1,1,1,3,2,2,
9361,2,1,2,3,1,0,3,0,2,2,2,2,
9362,3,1,2,0,0,2,1,2,2,2,3,1,
9363,2,3,2,3,0,0,3,2,2,0,3,3,
9364,0,2,0,1,1,3,2,0,3,2,2,1,
9365,3,2,3,0,2,1,1,1,1,3,2,2,
9366,2,0,1,0,3,1,2,2,2,2,3,1,
9367,3,1,2,0,0,2,0,2,3,1,3,1,
9368,0,1,2,1,2,2,0,3,2,2,3,1,
9369,2,1,3,2,0,3,1,1,1,3,2,2,
9370,0,1,2,1,1,2,0,3,2,3,2,1,
9371,1,2,0,2,2,0,3,3,2,1,3,2,
9372,0,2,3,2,3,3,2,0,2,0,3,3,
9373,3,3,3,2,0,2,1,1,1,2,2,3,
9374,2,2,3,1,0,1,1,0,2,3,2,1,
9375,2,3,3,1,3,1,2,3,0,2,2,4,
9376,2,0,1,3,3,3,0,1,2,2,1,3,
9377,3,0,3,2,1,3,0,3,2,1,1,4,
9378,0,0,3,3,1,3,1,0,3,2,0,3,
9379,2,3,2,3,3,0,0,1,2,1,2,3,
9380,2,3,1,1,1,0,0,3,2,3,1,2,
9381,2,3,1,3,0,0,0,1,3,2,1,2,
9382,2,2,0,1,0,3,2,3,2,1,3,2,
9383,0,3,1,3,2,0,0,2,3,1,2,2,
9384,1,2,2,3,3,3,1,1,0,3,2,3,
9385,2,1,1,3,3,0,2,1,1,3,2,2,
9386,1,1,0,0,0,2,2,3,3,2,2,1,
9387,0,0,1,2,3,1,0,0,4,2,1,1,
9388,2,1,1,0,3,0,3,3,2,2,1,3,
9389,0,1,1,0,3,3,2,1,2,3,1,2,
9390,0,3,0,2,3,1,1,1,2,3,1,2,
9391,3,0,2,2,1,1,3,0,2,2,2,2,
9392,2,0,3,1,3,2,1,0,2,2,2,2,
9393,2,3,1,1,1,2,3,0,1,3,2,2,
9394,0,0,2,2,2,3,1,0,3,1,3,1,
9395,3,1,2,0,0,0,0,1,4,2,1,1,
9396,3,2,1,3,2,0,3,1,1,2,2,3,
9397,1,3,1,2,0,1,3,0,2,3,1,2,
9398,2,3,3,0,3,1,2,1,1,2,2,3,
9399,3,1,1,3,2,2,3,0,1,2,2,3,
9400,1,1,2,3,3,0,3,2,1,2,2,3,
9401,2,3,1,0,3,0,2,3,2,1,2,3,
9402,2,3,1,3,1,0,3,2,1,2,2,3,
9403,3,2,2,0,2,0,3,2,2,0,4,2,
9404,1,2,3,0,0,3,2,3,2,1,2,3,
9405,3,2,2,0,0,3,0,2,3,0,3,2,
9406,1,0,2,0,3,1,3,3,2,2,1,3,
9407,3,0,0,1,0,1,3,3,3,2,0,3,
9408,2,2,1,0,1,3,3,3,1,2,2,3,
9409,2,1,0,2,0,3,2,1,2,2,3,1,
9410,2,0,1,3,1,3,3,2,1,2,2,3,
9411,2,1,3,0,1,2,1,3,1,3,2,2,
9412,1,0,2,3,0,2,1,0,3,2,2,1,
9413,3,2,1,1,2,1,3,0,1,3,2,2,
9414,2,0,3,0,0,1,1,2,3,2,2,1,
9415,1,1,2,0,3,0,1,2,2,3,2,1,
9416,0,1,3,1,1,2,2,3,1,3,2,2,
9417,1,2,2,2,3,3,1,0,1,2,3,2,
9418,2,1,0,1,3,0,1,3,2,3,1,2,
9419,3,1,2,1,2,0,0,2,2,2,3,1,
9420,1,2,0,1,3,0,2,2,2,2,3,1,
9421,3,0,1,1,2,1,3,2,1,3,2,2,
9422,2,0,1,2,0,1,3,1,2,3,2,1,
9423,3,1,2,0,2,0,3,2,2,1,3,2,
9424,2,0,3,0,0,3,0,1,4,1,1,2,
9425,3,0,2,1,2,1,0,0,3,2,2,1,
9426,3,2,0,2,2,3,2,1,1,1,4,2,
9427,2,1,0,0,1,2,1,3,2,3,2,1,
9428,1,3,2,0,0,0,0,3,4,1,1,2,
9429,3,1,0,2,2,2,1,0,2,2,3,1,
9430,3,0,0,2,1,3,1,3,2,2,1,3,
9431,3,0,0,2,2,3,1,3,2,1,2,3,
9432,2,1,2,3,0,3,1,1,1,3,2,2,
9433,2,0,1,0,0,3,2,1,3,2,2,1,
9434,1,1,3,3,0,3,1,2,1,3,1,3,
9435,2,0,3,2,3,1,1,0,2,2,2,2,
9436,0,2,3,1,2,3,1,2,1,2,3,2,
9437,1,1,0,3,3,2,3,2,1,2,2,3,
9438,2,1,1,3,0,0,2,0,3,2,2,1,
9439,1,0,0,2,0,3,2,3,3,1,2,2,
9440,1,2,0,2,3,3,2,0,2,1,3,2,
9441,2,1,1,2,0,0,3,3,2,2,2,2,
9442,1,3,0,0,0,1,2,3,3,2,1,2,
9443,2,2,1,2,0,3,3,1,1,2,3,2,
9444,1,1,1,0,2,0,3,1,2,4,1,1,
9445,1,3,2,2,3,1,3,1,0,3,2,3,
9446,3,1,2,0,0,0,3,3,3,1,1,3,
9447,1,3,1,3,3,1,0,2,1,3,1,3,
9448,1,3,2,0,0,2,3,1,2,2,2,2,
9449,0,1,0,0,2,0,1,3,4,2,1,1,
9450,0,3,3,2,2,2,1,0,2,1,3,2,
9451,0,3,1,1,3,2,3,2,1,2,2,3,
9452,3,0,3,0,1,3,0,2,3,1,1,3,
9453,3,3,0,1,1,2,2,3,1,2,2,3,
9454,1,3,3,1,0,1,2,2,1,3,2,2,
9455,3,2,0,1,2,1,1,0,2,3,2,1,
9456,3,2,2,2,0,1,3,0,2,1,3,2,
9457,0,1,1,3,3,2,0,2,2,2,2,2,
9458,1,0,2,3,0,1,1,0,3,3,1,1,
9459,1,2,2,1,0,3,0,2,2,2,3,1,
9460,3,2,0,2,1,0,3,1,2,2,2,2,
9461,0,2,2,0,1,1,0,3,3,2,2,1,
9462,3,2,1,3,1,3,2,2,0,2,3,3,
9463,0,3,1,2,1,0,3,3,2,2,1,3,
9464,3,3,2,0,2,0,1,1,2,2,2,2,
9465,2,1,3,0,3,0,0,3,3,1,1,3,
9466,2,2,0,1,1,3,2,3,1,2,3,2,
9467,0,3,2,3,3,2,1,0,2,1,2,3,
9468,2,3,3,2,0,2,0,3,2,0,3,3,
9469,3,3,0,2,0,2,2,1,2,1,3,2,
9470,2,3,0,3,1,1,3,0,2,2,1,3,
9471,3,1,3,2,2,2,0,3,1,1,3,3,
9472,0,1,1,1,3,2,3,0,2,3,1,2,
9473,1,0,1,3,0,2,3,2,2,2,2,2,
9474,1,0,2,1,2,2,1,3,1,3,3,1,
9475,3,0,1,0,1,1,0,3,3,3,0,2,
9476,3,2,2,3,1,3,1,0,1,2,2,3,
9477,0,0,3,2,3,2,0,0,4,0,2,2,
9478,3,2,1,2,2,1,2,3,0,2,4,2,
9479,0,2,1,2,1,0,2,1,2,3,3,0,
9480,0,0,1,3,3,1,2,2,2,2,2,2,
9481,0,2,0,2,3,1,1,0,3,2,2,1,
9482,1,0,3,1,3,1,0,2,2,3,1,2,
9483,2,3,0,2,1,2,2,0,2,1,4,1,
9484,3,1,0,0,1,2,1,3,2,3,1,2,
9485,3,3,1,2,1,2,3,0,1,2,2,3,
9486,2,1,2,2,1,0,3,0,2,2,3,1,
9487,2,0,2,1,0,3,1,0,3,2,2,1,
9488,1,2,0,3,3,3,2,2,1,1,3,3,
9489,2,1,0,2,0,0,2,1,3,2,3,0,
9490,2,0,1,0,0,3,3,1,3,2,1,2,
9491,0,2,1,1,1,0,3,2,2,3,2,1,
9492,0,1,0,3,3,0,1,1,3,3,0,2,
9493,1,2,2,2,3,1,3,0,1,2,3,2,
9494,3,1,3,3,2,2,0,1,1,2,2,3,
9495,2,0,3,2,3,3,2,0,2,0,3,3,
9496,0,2,2,3,1,0,3,2,2,1,3,2,
9497,1,0,0,3,2,3,1,1,2,3,1,2,
9498,1,1,0,3,0,2,3,1,2,3,1,2,
9499,2,1,1,0,3,3,2,3,1,2,2,3,
9500,2,0,2,3,0,1,1,1,2,3,2,1,
9501,0,1,3,0,2,2,2,3,2,1,3,2,
9502,0,2,1,1,3,1,0,2,2,3,2,1,
9503,0,2,1,2,1,3,0,1,2,3,2,1,
9504,2,3,1,3,0,2,2,0,2,1,3,2,
9505,0,2,1,3,2,0,2,0,3,1,3,1,
9506,1,1,2,0,0,2,0,1,3,3,2,0,
9507,1,2,1,2,2,1,0,0,2,3,3,0,
9508,1,1,2,3,3,2,1,1,0,4,2,2,
9509,0,3,1,0,3,2,3,1,2,2,1,3,
9510,1,3,2,0,3,1,3,3,1,2,1,4,
9511,1,2,3,3,3,1,2,1,0,3,2,3,
9512,0,1,3,1,2,2,1,3,1,3,2,2,
9513,1,2,3,3,0,1,2,1,1,3,2,2,
9514,2,3,3,0,1,2,1,2,1,2,3,2,
9515,3,1,1,2,1,3,0,3,1,3,1,3,
9516,0,2,1,2,1,3,2,0,2,2,3,1,
9517,1,2,2,1,2,3,0,3,1,2,3,2,
9518,2,1,3,1,1,3,1,0,1,4,1,2,
9519,3,2,2,0,2,3,0,2,2,0,4,2,
9520,2,2,3,3,3,1,2,0,1,1,3,3,
9521,0,3,2,0,3,2,1,2,2,1,3,2,
9522,0,1,3,2,2,2,0,3,2,1,3,2,
9523,2,0,1,1,3,2,0,2,2,2,3,1,
9524,0,3,2,2,2,2,1,0,2,1,4,1,
9525,0,2,1,3,2,1,0,2,2,2,3,1,
9526,3,3,2,2,2,1,3,1,0,2,3,3,
9527,0,3,2,1,2,1,3,3,1,2,2,3,
9528,1,2,1,3,2,1,3,0,1,3,2,2,
9529,0,1,1,0,2,0,3,3,3,2,1,2,
9530,3,1,2,2,2,2,0,3,1,1,4,2,
9531,1,2,3,0,2,0,1,3,2,2,2,2,
9532,3,3,2,0,1,2,3,3,1,1,2,4,
9533,1,2,1,3,3,0,2,2,1,2,3,2,
9534,0,1,3,0,3,2,1,2,2,2,2,2,
9535,1,0,1,0,0,2,3,3,3,2,1,2,
9536,2,1,3,0,0,3,1,2,2,2,2,2,
9537,2,0,1,3,0,3,2,2,2,1,3,2,
9538,1,2,3,0,2,0,2,3,2,1,3,2,
9539,2,2,2,0,0,1,3,2,2,1,4,1,
9540,0,1,2,3,2,0,0,1,3,2,2,1,
9541,2,2,1,0,3,1,2,3,1,2,3,2,
9542,3,1,2,2,1,3,1,3,0,3,2,3,
9543,2,3,1,0,0,2,0,3,3,1,2,2,
9544,3,0,2,1,1,1,0,2,2,3,2,1,
9545,3,0,2,0,1,2,0,1,3,2,2,1,
9546,0,0,0,1,1,2,3,3,3,2,1,2,
9547,2,2,3,1,0,3,0,2,2,1,3,2,
9548,1,0,0,3,2,3,2,2,2,1,3,2,
9549,1,1,0,3,2,0,3,2,2,2,2,2,
9550,2,2,3,0,1,3,2,3,1,1,3,3,
9551,3,1,1,0,2,0,3,3,2,2,1,3,
9552,1,0,2,3,0,2,0,2,3,1,3,1,
9553,2,1,2,3,1,3,0,1,1,3,2,2,
9554,2,0,1,1,3,1,0,3,2,3,1,2,
9555,1,1,0,2,2,0,1,0,3,3,2,0,
9556,0,0,1,2,3,2,0,3,3,1,2,2,
9557,3,0,0,0,1,3,1,2,3,2,1,2,
9558,0,1,2,0,1,0,1,3,3,3,1,1,
9559,2,2,1,0,1,3,0,1,2,3,2,1,
9560,1,1,2,2,0,2,1,3,1,3,3,1,
9561,3,2,2,0,2,0,1,2,2,1,4,1,
9562,0,0,2,0,3,2,3,1,3,1,2,2,
9563,2,0,2,3,0,3,1,1,2,2,2,2,
9564,0,1,0,0,1,2,2,3,3,2,2,1,
9565,3,0,2,2,1,2,1,3,1,2,3,2,
9566,2,1,2,0,1,3,3,1,1,3,2,2,
9567,3,3,1,1,2,1,3,0,1,3,1,3,
9568,0,3,1,1,3,1,2,0,2,3,1,2,
9569,3,2,3,1,0,1,2,3,1,2,2,3,
9570,3,1,1,3,0,2,0,1,2,3,1,2,
9571,0,3,1,0,2,0,3,1,3,2,1,2,
9572,3,1,3,0,1,0,0,2,3,2,1,2,
9573,0,2,2,1,1,0,3,0,3,2,2,1,
9574,1,0,2,3,3,3,1,1,1,3,1,3,
9575,0,3,2,3,1,0,0,1,3,2,1,2,
9576,3,2,3,3,1,0,0,2,2,1,2,3,
9577,1,3,0,2,0,1,3,0,3,2,1,2,
9578,0,0,3,2,2,1,1,3,2,2,2,2,
9579,3,2,0,1,2,3,1,3,1,2,2,3,
9580,1,3,3,2,3,0,2,3,1,1,2,4,
9581,2,1,3,2,1,0,1,0,2,3,2,1,
9582,3,2,3,2,0,1,1,0,2,2,2,2,
9583,1,2,3,2,0,1,0,3,2,2,2,2,
9584,2,3,0,3,0,2,1,1,2,2,2,2,
9585,0,2,3,1,2,1,2,3,1,2,3,2,
9586,2,3,0,3,0,0,3,1,3,1,1,3,
9587,3,1,0,1,1,0,3,3,2,3,0,3,
9588,3,2,2,0,1,0,3,3,2,1,2,3,
9589,0,2,0,1,3,0,2,3,3,1,2,2,
9590,1,1,1,2,2,3,0,0,2,3,2,1,
9591,1,3,1,2,0,2,3,1,1,3,2,2,
9592,3,3,0,2,2,0,1,3,2,1,2,3,
9593,0,2,3,1,2,3,1,3,1,2,2,3,
9594,3,2,1,3,1,0,2,0,2,2,2,2,
9595,3,0,0,2,2,3,2,0,3,0,3,2,
9596,3,0,1,0,0,3,0,2,4,1,1,2,
9597,2,1,1,3,0,2,0,2,2,2,3,1,
9598,1,1,2,3,2,0,1,2,1,3,3,1,
9599,0,3,1,1,1,2,2,0,2,3,2,1,
9600,3,0,0,1,1,3,2,3,2,2,1,3,
9601,0,2,0,2,2,0,1,3,3,1,3,1,
9602,2,3,0,3,1,2,1,1,1,3,2,2,
9603,1,2,3,1,2,3,0,0,2,2,2,2,
9604,0,2,2,3,3,1,0,1,2,2,2,2,
9605,0,3,1,2,1,2,0,3,2,2,2,2,
9606,1,0,2,2,2,1,3,0,2,2,3,1,
9607,3,0,2,1,0,3,3,3,2,1,1,4,
9608,0,3,3,1,3,1,2,3,1,2,1,4,
9609,0,2,2,0,3,0,3,2,3,0,3,2,
9610,3,1,1,0,0,2,3,3,2,2,1,3,
9611,3,1,3,2,0,0,2,1,2,2,2,2,
9612,0,1,3,2,1,0,2,3,2,2,2,2,
9613,1,3,1,1,0,0,2,3,2,3,1,2,
9614,2,1,3,0,1,3,1,2,1,3,2,2,
9615,2,3,1,1,3,0,0,2,2,2,2,2,
9616,0,3,2,1,1,0,3,3,2,2,1,3,
9617,1,0,3,2,3,1,1,1,1,4,1,2,
9618,0,3,1,3,2,0,3,2,2,1,2,3,
9619,0,1,1,3,1,3,2,0,2,3,1,2,
9620,0,0,3,1,3,2,0,3,3,1,1,3,
9621,3,3,0,1,1,2,1,0,2,3,1,2,
9622,2,1,0,2,3,0,2,1,2,2,3,1,
9623,2,2,0,3,0,3,1,1,2,2,2,2,
9624,2,0,0,0,1,2,3,1,3,2,2,1,
9625,0,3,0,1,2,0,3,0,4,1,1,2,
9626,1,0,0,2,3,2,3,1,2,2,2,2,
9627,0,1,3,2,3,0,1,3,2,2,1,3,
9628,2,3,0,0,1,0,1,3,3,2,1,2,
9629,1,3,3,0,2,2,0,2,2,1,3,2,
9630,1,3,3,0,2,0,2,3,2,1,2,3,
9631,2,1,0,1,0,3,1,0,3,3,1,1,
9632,3,3,3,0,1,2,0,3,2,1,1,4,
9633,2,0,1,0,1,1,2,2,2,3,3,0,
9634,2,1,1,0,1,0,2,2,2,3,3,0,
9635,1,1,0,3,0,2,1,2,2,3,2,1,
9636,2,3,2,1,3,0,1,2,1,2,3,2,
9637,3,1,3,2,1,2,2,1,0,3,3,2,
9638,0,1,0,3,2,0,1,2,3,2,2,1,
9639,1,3,3,3,3,2,1,0,1,2,1,4,
9640,2,0,2,1,1,1,0,2,2,3,3,0,
9641,1,2,3,0,2,0,0,1,3,2,2,1,
9642,2,3,3,3,1,1,2,0,1,2,2,3,
9643,0,0,2,1,1,2,1,0,3,3,2,0,
9644,1,2,1,2,3,1,0,3,1,3,2,2,
9645,1,3,0,3,3,1,1,0,2,3,0,3,
9646,3,3,1,2,1,0,0,0,3,2,1,2,
9647,1,2,0,1,2,3,1,3,1,3,2,2,
9648,1,1,0,2,0,3,2,3,2,2,2,2,
9649,1,3,2,1,3,2,1,0,1,3,2,2,
9650,2,1,3,0,0,3,0,2,3,1,2,2,
9651,1,3,0,1,3,1,1,2,1,4,1,2,
9652,0,2,1,0,3,3,3,1,2,2,1,3,
9653,2,2,3,1,3,1,1,0,1,3,2,2,
9654,3,2,2,3,0,0,1,1,2,2,2,2,
9655,2,1,3,3,3,2,0,2,1,1,3,3,
9656,3,0,3,2,2,1,1,1,1,3,2,2,
9657,2,1,2,1,1,0,3,3,1,3,2,2,
9658,3,2,0,2,0,3,1,0,3,1,2,2,
9659,3,2,0,1,0,1,3,0,3,2,1,2,
9660,1,1,0,2,2,3,3,3,1,2,2,3,
9661,1,1,1,0,0,2,3,1,2,4,1,1,
9662,2,0,0,3,1,2,3,2,2,1,3,2,
9663,2,3,3,2,0,1,0,1,2,2,2,2,
9664,3,2,0,3,1,3,3,0,2,1,1,4,
9665,1,0,3,2,0,2,1,3,2,2,2,2,
9666,3,0,2,2,2,1,3,0,2,1,3,2,
9667,3,0,2,2,0,2,3,0,3,0,3,2,
9668,3,3,2,2,1,2,3,1,0,2,3,3,
9669,1,3,2,0,0,2,0,3,3,1,2,2,
9670,1,3,2,2,3,1,1,3,0,3,2,3,
9671,3,1,3,2,0,3,1,0,2,2,1,3,
9672,0,1,0,2,1,2,3,1,2,3,2,1,
9673,0,1,3,2,3,0,0,0,4,1,1,2,
9674,1,2,1,0,0,1,3,1,2,4,1,1,
9675,2,1,3,1,0,3,2,2,1,2,3,2,
9676,1,3,2,3,2,2,3,1,0,2,3,3,
9677,1,0,0,1,3,1,2,2,2,3,2,1,
9678,3,0,3,2,1,2,0,3,2,1,2,3,
9679,2,0,1,0,0,2,3,3,3,1,2,2,
9680,3,3,0,0,2,1,1,2,2,2,2,2,
9681,0,3,1,3,1,1,2,2,1,3,2,2,
9682,3,1,1,2,1,0,2,1,1,4,2,1,
9683,3,0,0,2,0,3,2,1,3,1,2,2,
9684,2,0,3,1,0,3,0,0,4,1,1,2,
9685,1,1,0,0,0,3,1,2,3,3,1,1,
9686,1,2,3,2,0,3,0,0,3,1,2,2,
9687,3,3,0,3,2,0,1,1,2,2,1,3,
9688,2,0,2,0,1,3,3,1,2,2,2,2,
9689,3,0,2,2,0,3,1,3,2,1,2,3,
9690,2,1,2,0,1,2,0,3,2,2,3,1,
9691,2,3,3,0,1,0,2,1,2,2,2,2,
9692,2,0,0,1,3,3,1,3,2,2,1,3,
9693,0,2,2,1,3,1,0,0,3,2,2,1,
9694,1,0,2,0,2,2,1,1,2,3,3,0,
9695,1,0,2,0,0,1,0,2,4,2,2,0,
9696,3,1,0,0,2,0,2,1,3,2,2,1,
9697,0,2,3,3,1,0,2,1,2,2,2,2,
9698,1,0,3,2,2,3,2,1,1,2,3,2,
9699,1,0,1,3,2,2,0,1,2,3,2,1,
9700,3,2,0,1,2,0,3,0,3,1,2,2,
9701,2,1,3,3,0,3,1,2,1,2,2,3,
9702,1,3,3,3,0,1,0,2,2,2,1,3,
9703,3,1,1,0,1,0,2,1,2,4,1,1,
9704,3,2,1,2,1,1,3,3,0,3,2,3,
9705,0,3,0,3,3,1,2,0,3,1,1,3,
9706,2,0,3,1,0,1,0,0,4,2,1,1,
9707,3,3,2,1,2,0,0,0,3,1,2,2,
9708,1,3,2,1,3,1,1,0,1,4,1,2,
9709,2,3,2,3,0,0,3,1,2,1,2,3,
9710,1,3,2,0,2,1,0,1,2,3,2,1,
9711,1,1,2,0,2,3,3,2,1,2,3,2,
9712,2,2,0,2,1,0,2,3,2,1,4,1,
9713,1,1,2,0,3,0,0,3,3,2,1,2,
9714,2,2,3,1,0,1,1,2,1,3,3,1,
9715,2,3,0,2,1,1,1,0,2,3,2,1,
9716,1,0,2,2,2,2,3,0,2,1,4,1,
9717,1,2,3,0,3,3,1,2,1,2,2,3,
9718,1,1,3,0,3,2,0,3,2,2,1,3,
9719,3,1,0,1,0,3,2,2,2,2,2,2,
9720,3,1,1,0,1,2,3,3,1,3,1,3,
9721,1,3,3,0,3,1,2,3,1,2,1,4,
9722,2,0,3,3,1,2,1,0,2,2,2,2,
9723,2,1,0,0,3,3,2,3,2,1,2,3,
9724,1,2,3,0,0,1,0,2,3,2,2,1,
9725,1,2,2,0,3,0,1,3,2,2,2,2,
9726,1,2,0,3,2,1,1,0,2,3,2,1,
9727,1,1,3,0,2,0,2,2,2,2,3,1,
9728,1,2,1,3,3,1,2,0,1,3,2,2,
9729,2,0,1,1,0,1,3,2,2,3,2,1,
9730,0,1,1,3,3,2,3,2,1,2,2,3,
9731,1,2,1,3,2,0,3,1,1,3,2,2,
9732,0,2,3,1,1,1,2,0,2,3,2,1,
9733,0,2,2,1,1,0,1,0,3,3,2,0,
9734,2,1,0,3,3,0,1,0,3,2,1,2,
9735,1,2,0,1,0,1,2,3,2,3,2,1,
9736,3,0,2,1,1,2,1,3,1,3,2,2,
9737,1,1,0,2,2,3,3,1,1,3,2,2,
9738,0,1,2,2,2,0,3,1,2,2,3,1,
9739,2,2,0,2,3,0,3,1,2,1,3,2,
9740,0,3,1,3,3,1,0,2,2,2,1,3,
9741,0,2,2,2,1,0,1,3,2,2,3,1,
9742,1,2,2,3,2,1,0,0,2,2,3,1,
9743,3,1,0,1,1,0,1,2,2,4,1,1,
9744,1,1,0,3,3,0,1,2,2,3,1,2,
9745,1,1,1,0,0,2,3,2,2,3,2,1,
9746,0,2,2,1,1,1,0,3,2,3,2,1,
